ImageNumber,DICE,,,,,,,,0.1220394949
00014860.jpg,0,,,,,,,,
00014861.jpg,0,,,,,,,,
00014862.jpg,0,,,,,,,,
00014863.jpg,0,,,,,,,,
00014864.jpg,0,,,,,,,,
00014865.jpg,0,,,,,,,,
00014866.jpg,0,,,,,,,,
00014867.jpg,0,,,,,,,,
00014868.jpg,0.469351258,,,,,,,,
00014869.jpg,0,,,,,,,,
00014870.jpg,0,,,,,,,,
00014871.jpg,0,,,,,,,,
00014872.jpg,0,,,,,,,,
00014873.jpg,0,,,,,,,,
00014874.jpg,0,,,,,,,,
00014875.jpg,0,,,,,,,,
00014876.jpg,0,,,,,,,,
00014877.jpg,0,,,,,,,,
00014878.jpg,0.4749997259,,,,,,,,
00014879.jpg,0.4267282881,,,,,,,,
00014880.jpg,0.1148841638,,,,,,,,
00014881.jpg,0.5157368272,,,,,,,,
00014882.jpg,0.310993593,,,,,,,,
00014883.jpg,0,,,,,,,,
00014884.jpg,0,,,,,,,,
00014885.jpg,0,,,,,,,,
00014886.jpg,0.2714702804,,,,,,,,
00014887.jpg,0.4692759953,,,,,,,,
00014888.jpg,0,,,,,,,,
00014889.jpg,0,,,,,,,,
00014890.jpg,0.3600935308,,,,,,,,
00014891.jpg,0.4796444578,,,,,,,,
00014892.jpg,0.1577820379,,,,,,,,
00014893.jpg,0.054500684,,,,,,,,
00014894.jpg,0.2978664161,,,,,,,,
00014895.jpg,0,,,,,,,,
00014896.jpg,0,,,,,,,,
00014897.jpg,0.4984667062,,,,,,,,
00014898.jpg,0,,,,,,,,
00014899.jpg,0,,,,,,,,
00014900.jpg,0,,,,,,,,
00014901.jpg,0,,,,,,,,
00014902.jpg,0,,,,,,,,
00014903.jpg,0,,,,,,,,
00014904.jpg,0,,,,,,,,
00014905.jpg,0,,,,,,,,
00014906.jpg,0,,,,,,,,
00014907.jpg,0,,,,,,,,
00014908.jpg,0.4706302191,,,,,,,,
00014909.jpg,0.045707653,,,,,,,,
00014910.jpg,0,,,,,,,,
00014911.jpg,0,,,,,,,,
00014912.jpg,0,,,,,,,,
00014913.jpg,0,,,,,,,,
00014914.jpg,0,,,,,,,,
00014915.jpg,0,,,,,,,,
00014916.jpg,0,,,,,,,,
00014917.jpg,0,,,,,,,,
00014918.jpg,0.1299933789,,,,,,,,
00014919.jpg,0,,,,,,,,
00014920.jpg,0.4697600249,,,,,,,,
00014921.jpg,0.4530938534,,,,,,,,
00014922.jpg,0,,,,,,,,
00014923.jpg,0.3172318288,,,,,,,,
00014924.jpg,0,,,,,,,,
00014925.jpg,0,,,,,,,,
00014926.jpg,0.4587360595,,,,,,,,
00014927.jpg,0.2797812303,,,,,,,,
00014928.jpg,0,,,,,,,,
00014929.jpg,0,,,,,,,,
00014930.jpg,0,,,,,,,,
00014931.jpg,0.4713771548,,,,,,,,
00014932.jpg,0,,,,,,,,
00014933.jpg,0,,,,,,,,
00014934.jpg,0.1916150103,,,,,,,,
00014935.jpg,0.4749332382,,,,,,,,
00014936.jpg,0.0893854749,,,,,,,,
00014938.jpg,0,,,,,,,,
00014939.jpg,0,,,,,,,,
00014940.jpg,0.4768201029,,,,,,,,
00014941.jpg,0.0889644796,,,,,,,,
00014942.jpg,0.4272969304,,,,,,,,
00014943.jpg,0.185492228,,,,,,,,
00014944.jpg,0,,,,,,,,
00014945.jpg,0.4859471613,,,,,,,,
00014946.jpg,0.4615428263,,,,,,,,
00014947.jpg,0.6880753701,,,,,,,,
00014948.jpg,0,,,,,,,,
00014949.jpg,0,,,,,,,,
00014950.jpg,0.0104495335,,,,,,,,
00014951.jpg,0.1249536797,,,,,,,,
00014952.jpg,0.4091141833,,,,,,,,
00014953.jpg,0.45982744,,,,,,,,
00014954.jpg,0,,,,,,,,
00014955.jpg,0.4616109279,,,,,,,,
00014956.jpg,0.1589540685,,,,,,,,
00014957.jpg,0,,,,,,,,
00014958.jpg,0,,,,,,,,
00014959.jpg,0,,,,,,,,
00014960.jpg,0,,,,,,,,
00014961.jpg,0,,,,,,,,
00014962.jpg,0,,,,,,,,
00014963.jpg,0,,,,,,,,
00014964.jpg,0,,,,,,,,
00014965.jpg,0,,,,,,,,
00014966.jpg,0,,,,,,,,
00014967.jpg,0,,,,,,,,
00014968.jpg,0.4882112882,,,,,,,,
00014969.jpg,0.0532807104,,,,,,,,
00014970.jpg,0,,,,,,,,
00014971.jpg,0,,,,,,,,
00014972.jpg,0,,,,,,,,
00014973.jpg,0,,,,,,,,
00014974.jpg,0,,,,,,,,
00014975.jpg,0,,,,,,,,
00014976.jpg,0,,,,,,,,
00014977.jpg,0,,,,,,,,
00014978.jpg,0,,,,,,,,
00014979.jpg,0.4310940065,,,,,,,,
00014980.jpg,0,,,,,,,,
00014981.jpg,0.8226978192,,,,,,,,
00014982.jpg,0.5040804258,,,,,,,,
00014983.jpg,0,,,,,,,,
00014984.jpg,0.5788996341,,,,,,,,
00014985.jpg,0.4359499115,,,,,,,,
00014986.jpg,0.0552031476,,,,,,,,
00014987.jpg,0,,,,,,,,
00014988.jpg,0,,,,,,,,
00014990.jpg,0.4150154117,,,,,,,,
00014991.jpg,0.4551002616,,,,,,,,
00014992.jpg,0.1237855344,,,,,,,,
00014993.jpg,0.481986026,,,,,,,,
00014994.jpg,0,,,,,,,,
00014995.jpg,0.4376445889,,,,,,,,
00014996.jpg,0.4642230516,,,,,,,,
00014997.jpg,0.3617945007,,,,,,,,
00014998.jpg,0,,,,,,,,
00014999.jpg,0,,,,,,,,
