filename,width,height,class,xmin,ymin,xmax,ymax
00014506.jpg,720,480,,269,47,291,66
00014506.jpg,720,480,,352,145,410,199
00014507.jpg,720,480,,179,183,233,236
00014507.jpg,720,480,,231,86,257,112
00014510.jpg,720,480,,263,87,364,132
00014510.jpg,720,480,,157,42,199,60
00014511.jpg,342,228,,124,145,266,222
00014512.jpg,720,480,,114,19,204,58
00014513.jpg,342,228,,124,53,174,74
00014513.jpg,342,228,,65,56,137,89
00014516.jpg,720,480,,336,192,553,340
00014516.jpg,720,480,,123,41,210,90
00014517.jpg,720,480,,561,172,716,269
00014528.jpg,720,480,,169,131,324,196
00014529.jpg,720,480,,500,129,706,238
00014529.jpg,720,480,,16,187,143,325
00014538.jpg,342,228,,195,86,274,119
00014538.jpg,342,228,,211,122,318,171
00014539.jpg,720,480,,122,40,212,87
00014539.jpg,720,480,,328,42,487,136
00014539.jpg,720,480,,602,14,646,44
00014548.jpg,720,480,,322,68,474,169
00014549.jpg,720,480,,221,184,281,233
00014549.jpg,720,480,,274,138,321,169
00014549.jpg,720,480,,113,260,241,370
00014549.jpg,720,480,,299,122,333,151
00014549.jpg,720,480,,405,152,687,441
00014549.jpg,720,480,,2,125,37,151
00014549.jpg,720,480,,319,98,348,124
00014549.jpg,720,480,,136,131,162,153
00014549.jpg,720,480,,457,118,505,142
00014558.jpg,720,480,,93,85,240,153
00014559.jpg,720,480,,549,170,720,274
00014560.jpg,720,480,,259,290,450,448
00014560.jpg,720,480,,439,94,494,129
00014560.jpg,720,480,,115,236,303,358
00014560.jpg,720,480,,414,51,447,71
00014560.jpg,720,480,,556,37,599,63
00014561.jpg,720,480,,158,256,536,408
00014561.jpg,720,480,,173,241,720,416
00014562.jpg,720,480,,151,198,344,301
00014562.jpg,720,480,,82,45,122,66
00014562.jpg,720,480,,137,38,200,64
00014562.jpg,720,480,,111,45,159,67
00014562.jpg,720,480,,120,135,252,182
00014563.jpg,720,480,,493,397,667,447
00014564.jpg,720,480,,27,282,223,428
00014564.jpg,720,480,,386,50,431,75
00014565.jpg,342,228,,179,22,213,37
00014565.jpg,342,228,,88,26,115,37
00014566.jpg,720,480,,505,214,583,263
00014566.jpg,720,480,,594,166,651,196
00014566.jpg,720,480,,488,147,538,172
00014566.jpg,720,480,,308,158,350,181
00014566.jpg,720,480,,434,209,508,249
00014566.jpg,720,480,,270,202,322,235
00014566.jpg,720,480,,170,347,275,461
00014566.jpg,720,480,,377,190,453,227
00014566.jpg,720,480,,563,157,631,189
00014566.jpg,720,480,,451,155,494,178
00014566.jpg,720,480,,551,243,637,295
00014566.jpg,720,480,,165,185,210,203
00014566.jpg,720,480,,620,260,711,327
00014566.jpg,720,480,,421,152,463,171
00014566.jpg,720,480,,629,174,690,205
00014567.jpg,720,480,,488,394,674,449
00014570.jpg,342,228,,297,56,342,94
00014570.jpg,342,228,,24,42,66,61
00014571.jpg,342,228,,121,48,215,86
00014572.jpg,720,480,,311,313,514,467
00014572.jpg,720,480,,207,200,283,230
00014572.jpg,720,480,,400,165,490,225
00014572.jpg,720,480,,152,126,201,147
00014572.jpg,720,480,,452,103,510,130
00014572.jpg,720,480,,41,229,99,260
00014573.jpg,720,480,,560,84,712,163
00014574.jpg,720,480,,99,142,143,172
00014574.jpg,720,480,,123,272,334,394
00014575.jpg,720,480,,613,195,645,220
00014575.jpg,720,480,,73,234,318,349
00014576.jpg,720,480,,505,214,593,262
00014576.jpg,720,480,,483,142,535,168
00014576.jpg,720,480,,447,148,495,176
00014576.jpg,720,480,,594,160,648,192
00014576.jpg,720,480,,442,202,515,240
00014576.jpg,720,480,,439,211,506,245
00014576.jpg,720,480,,87,186,121,205
00014576.jpg,720,480,,565,151,636,188
00014576.jpg,720,480,,384,187,459,224
00014576.jpg,720,480,,640,169,697,200
00014576.jpg,720,480,,270,201,326,237
00014576.jpg,720,480,,281,201,342,236
00014576.jpg,720,480,,554,243,635,291
00014577.jpg,720,480,,128,323,267,457
00014577.jpg,720,480,,486,146,530,169
00014577.jpg,720,480,,529,146,570,171
00014577.jpg,720,480,,384,196,470,237
00014577.jpg,720,480,,571,157,623,186
00014577.jpg,720,480,,633,172,688,205
00014577.jpg,720,480,,466,216,562,263
00014577.jpg,720,480,,451,151,500,179
00014577.jpg,720,480,,534,234,631,287
00014577.jpg,720,480,,667,178,712,214
00014588.jpg,720,480,,425,17,467,36
00014589.jpg,720,480,,175,267,405,346
00014598.jpg,720,480,,134,91,277,183
00014598.jpg,720,480,,229,3,293,23
00014598.jpg,720,480,,3,64,43,99
00014599.jpg,720,480,,336,152,572,261
00014599.jpg,720,480,,43,46,81,63
00014599.jpg,720,480,,139,32,213,57
00014600.jpg,720,480,,605,208,708,345
00014600.jpg,720,480,,408,57,448,80
00014600.jpg,720,480,,553,12,623,39
00014600.jpg,720,480,,446,36,479,54
00014601.jpg,720,480,,429,215,550,331
00014601.jpg,720,480,,427,114,502,156
00014601.jpg,720,480,,486,74,528,92
00014602.jpg,720,480,,484,255,535,280
00014603.jpg,720,480,,489,395,676,448
00014605.jpg,720,480,,615,126,660,152
00014605.jpg,720,480,,213,277,414,387
00014605.jpg,720,480,,591,159,638,207
00014607.jpg,720,480,,566,93,713,167
00014611.jpg,720,480,,607,130,643,156
00014611.jpg,720,480,,74,352,340,480
00014613.jpg,342,228,,156,24,182,35
00014613.jpg,342,228,,102,10,132,20
00014613.jpg,342,228,,91,10,114,19
00014613.jpg,342,228,,8,29,22,39
00014614.jpg,342,228,,82,92,186,129
00014614.jpg,342,228,,54,65,100,84
00014616.jpg,720,480,,605,131,645,155
00014616.jpg,720,480,,274,253,409,370
00014616.jpg,720,480,,520,111,567,136
00014617.jpg,720,480,,281,272,446,365
00014629.jpg,720,480,,609,130,647,155
00014629.jpg,720,480,,598,170,654,211
00014629.jpg,720,480,,348,110,399,128
00014629.jpg,720,480,,222,171,290,206
00014629.jpg,720,480,,229,121,267,140
00014639.jpg,720,480,,223,42,275,63
00014639.jpg,720,480,,247,395,318,427
00014648.jpg,720,480,,608,127,645,158
00014648.jpg,720,480,,285,138,361,172
00014648.jpg,720,480,,592,159,637,210
00014648.jpg,720,480,,683,141,708,177
00014649.jpg,720,480,,15,61,128,152
00014649.jpg,720,480,,487,339,713,463
00014658.jpg,720,480,,49,145,236,247
00014658.jpg,720,480,,191,2,244,32
00014659.jpg,720,480,,329,202,418,301
00014660.jpg,720,480,,224,80,272,105
00014660.jpg,720,480,,324,135,425,193
00014660.jpg,720,480,,359,56,414,82
00014660.jpg,720,480,,635,194,713,241
00014661.jpg,720,480,,257,375,660,475
00014662.jpg,342,228,,156,24,183,35
00014662.jpg,342,228,,53,71,95,116
00014662.jpg,342,228,,100,11,130,21
00014662.jpg,342,228,,88,11,111,20
00014663.jpg,720,480,,488,220,658,314
00014663.jpg,720,480,,572,171,623,202
00014663.jpg,720,480,,168,166,276,220
00014663.jpg,720,480,,273,139,323,166
00014663.jpg,720,480,,291,102,338,130
00014663.jpg,720,480,,17,152,97,194
00014663.jpg,720,480,,242,81,289,109
00014663.jpg,720,480,,650,148,701,179
00014664.jpg,720,480,,312,156,711,383
00014664.jpg,720,480,,288,134,348,161
00014665.jpg,720,480,,636,167,692,221
00014665.jpg,720,480,,346,284,580,452
00014665.jpg,720,480,,219,43,270,62
00014666.jpg,342,228,,128,103,252,156
00014667.jpg,720,480,,200,131,249,155
00014667.jpg,720,480,,98,305,219,433
00014667.jpg,720,480,,319,101,351,128
00014670.jpg,720,480,,258,135,496,236
00014671.jpg,720,480,,164,189,320,290
00014672.jpg,720,480,,242,72,280,89
00014673.jpg,720,480,,609,129,647,154
00014673.jpg,720,480,,599,171,653,210
00014673.jpg,720,480,,543,89,567,105
00014673.jpg,720,480,,278,253,421,375
00014673.jpg,720,480,,229,126,267,144
00014674.jpg,720,480,,596,186,654,232
00014674.jpg,720,480,,603,149,647,182
00014674.jpg,720,480,,582,249,657,315
00014674.jpg,720,480,,531,79,575,105
00014674.jpg,720,480,,595,171,654,215
00014674.jpg,720,480,,173,225,295,307
00014674.jpg,720,480,,481,102,525,126
00014675.jpg,720,480,,461,100,692,192
00014677.jpg,720,480,,230,332,643,472
00014688.jpg,342,228,,81,84,197,143
00014688.jpg,342,228,,17,46,35,56
00014688.jpg,342,228,,257,75,340,118
00014689.jpg,342,228,,156,24,182,35
00014689.jpg,342,228,,89,10,111,19
00014689.jpg,342,228,,262,80,340,124
00014689.jpg,342,228,,100,10,130,20
00014698.jpg,720,480,,594,187,650,231
00014698.jpg,720,480,,527,111,562,132
00014698.jpg,720,480,,586,250,658,314
00014698.jpg,720,480,,104,294,260,394
00014698.jpg,720,480,,465,119,507,140
00014698.jpg,720,480,,595,171,650,213
00014698.jpg,720,480,,606,152,645,181
00014698.jpg,720,480,,82,113,395,298
00014699.jpg,342,228,,114,56,156,70
00014699.jpg,342,228,,0,136,103,184
00014700.jpg,720,480,,69,217,399,359
00014700.jpg,720,480,,40,143,211,212
00014701.jpg,720,480,,135,254,294,341
00014701.jpg,720,480,,609,194,645,223
00014701.jpg,720,480,,668,127,715,170
00014701.jpg,720,480,,419,167,503,212
00014702.jpg,720,480,,490,111,712,312
00014703.jpg,720,480,,609,129,647,155
00014703.jpg,720,480,,601,171,654,212
00014703.jpg,720,480,,552,103,580,119
00014703.jpg,720,480,,445,100,477,115
00014705.jpg,720,480,,74,112,142,146
00014705.jpg,720,480,,526,82,594,128
00014706.jpg,342,228,,109,93,212,132
00014707.jpg,720,480,,349,293,495,435
00014707.jpg,720,480,,357,302,476,397
00014707.jpg,720,480,,381,241,434,265
00014707.jpg,720,480,,338,178,390,202
00014710.jpg,720,480,,13,107,125,227
00014711.jpg,720,480,,113,109,183,159
00014711.jpg,720,480,,209,76,285,115
00014711.jpg,720,480,,635,167,690,223
00014711.jpg,720,480,,60,53,82,70
00014711.jpg,720,480,,193,44,238,63
00014713.jpg,720,480,,607,129,643,157
00014713.jpg,720,480,,484,103,532,129
00014713.jpg,720,480,,591,159,635,208
00014714.jpg,720,480,,67,140,181,182
00014715.jpg,720,480,,607,129,646,155
00014715.jpg,720,480,,223,266,422,414
00014715.jpg,720,480,,600,171,652,211
00014715.jpg,720,480,,224,126,262,144
00014716.jpg,720,480,,288,377,657,474
00014716.jpg,720,480,,624,141,712,250
00014717.jpg,342,228,,31,82,71,108
00014728.jpg,342,228,,11,92,63,138
00014728.jpg,342,228,,248,98,342,148
00014729.jpg,720,480,,344,274,647,446
00014729.jpg,720,480,,106,176,169,221
00014729.jpg,720,480,,315,282,581,424
00014738.jpg,720,480,,599,145,645,187
00014738.jpg,720,480,,599,183,653,229
00014738.jpg,720,480,,591,235,661,305
00014738.jpg,720,480,,597,162,651,214
00014738.jpg,720,480,,443,118,490,149
00014738.jpg,720,480,,494,100,532,122
00014738.jpg,720,480,,206,240,326,326
00014739.jpg,720,480,,262,247,462,322
00014739.jpg,720,480,,641,63,704,95
00014748.jpg,720,480,,8,245,189,339
00014748.jpg,720,480,,213,110,352,180
00014749.jpg,342,228,,195,100,332,162
00014758.jpg,720,480,,582,311,711,429
00014758.jpg,720,480,,568,172,624,203
00014758.jpg,720,480,,367,146,458,190
00014758.jpg,720,480,,487,125,541,148
00014759.jpg,720,480,,188,68,255,110
00014759.jpg,720,480,,96,101,165,155
00014760.jpg,720,480,,524,87,598,130
00014760.jpg,720,480,,54,50,83,68
00014760.jpg,720,480,,125,49,205,81
00014762.jpg,720,480,,244,20,333,58
00014762.jpg,720,480,,477,38,572,75
00014763.jpg,720,480,,51,127,94,151
00014765.jpg,720,480,,340,353,561,469
00014765.jpg,720,480,,367,352,640,480
00014765.jpg,720,480,,39,226,102,263
00014765.jpg,720,480,,205,198,264,226
00014766.jpg,720,480,,42,84,442,189
00014767.jpg,720,480,,607,128,648,155
00014767.jpg,720,480,,161,329,359,460
00014767.jpg,720,480,,598,170,653,211
00014770.jpg,720,480,,380,217,720,473
00014770.jpg,720,480,,119,209,163,228
00014771.jpg,342,228,,22,147,122,189
00014771.jpg,342,228,,292,92,330,110
00014772.jpg,720,480,,353,153,426,192
00014772.jpg,720,480,,294,105,339,129
00014772.jpg,720,480,,563,167,624,199
00014774.jpg,720,480,,100,106,372,288
00014774.jpg,720,480,,265,68,327,95
00014775.jpg,720,480,,434,162,492,204
00014775.jpg,720,480,,184,197,217,234
00014775.jpg,720,480,,321,26,340,41
00014776.jpg,342,228,,125,122,245,185
00014777.jpg,720,480,,268,149,324,175
00014777.jpg,720,480,,282,193,398,246
00014788.jpg,720,480,,280,263,414,373
00014788.jpg,720,480,,611,198,641,221
00014789.jpg,342,228,,92,140,217,188
00014798.jpg,720,480,,356,167,556,246
00014798.jpg,720,480,,518,396,671,448
00014799.jpg,720,480,,242,149,421,226
00014799.jpg,720,480,,169,63,260,102
00014799.jpg,720,480,,610,49,660,74
00014799.jpg,720,480,,300,74,428,115
00014799.jpg,720,480,,116,59,153,85
00014808.jpg,342,228,,136,71,208,105
00014809.jpg,342,228,,106,128,240,182
00014818.jpg,720,480,,217,138,382,206
00014819.jpg,720,480,,491,82,555,120
00014819.jpg,720,480,,113,76,177,102
00014820.jpg,720,480,,276,160,517,354
00014821.jpg,342,228,,2,129,112,180
00014821.jpg,342,228,,248,63,290,76
00014822.jpg,720,480,,404,57,449,81
00014822.jpg,720,480,,200,371,620,480
00014822.jpg,720,480,,269,27,458,87
00014824.jpg,720,480,,545,144,712,222
00014825.jpg,720,480,,281,198,417,308
00014825.jpg,720,480,,333,46,371,70
00014826.jpg,720,480,,217,109,260,131
00014826.jpg,720,480,,109,201,202,306
00014827.jpg,720,480,,296,206,539,373
00014827.jpg,720,480,,146,287,260,368
00014830.jpg,720,480,,505,128,676,197
00014831.jpg,720,480,,324,204,424,315
00014832.jpg,720,480,,214,125,530,277
00014833.jpg,342,228,,269,56,335,94
00014834.jpg,720,480,,600,146,646,185
00014834.jpg,720,480,,598,183,652,228
00014834.jpg,720,480,,590,237,662,305
00014834.jpg,720,480,,310,107,350,128
00014834.jpg,720,480,,457,113,506,142
00014834.jpg,720,480,,525,109,558,132
00014834.jpg,720,480,,596,165,653,214
00014835.jpg,720,480,,208,53,347,123
00014835.jpg,720,480,,45,163,287,319
00014836.jpg,720,480,,320,213,423,318
00014836.jpg,720,480,,345,173,401,201
00014840.jpg,342,228,,218,135,306,188
00014840.jpg,342,228,,111,137,212,217
00014840.jpg,342,228,,156,26,182,37
00014841.jpg,720,480,,300,52,353,85
00014841.jpg,720,480,,90,50,254,145
00014842.jpg,342,228,,32,144,120,184
00014842.jpg,342,228,,297,117,337,143
00014843.jpg,720,480,,544,217,713,307
00014843.jpg,720,480,,303,61,338,80
00014844.jpg,720,480,,609,131,647,154
00014844.jpg,720,480,,601,171,654,211
00014844.jpg,720,480,,275,283,410,375
00014844.jpg,720,480,,556,92,580,107
00014845.jpg,720,480,,22,241,240,431
00014845.jpg,720,480,,294,73,720,260
00014845.jpg,720,480,,5,142,86,198
00014845.jpg,720,480,,365,345,691,478
00014845.jpg,720,480,,214,80,643,239
00014846.jpg,720,480,,631,170,679,225
00014847.jpg,720,480,,300,154,492,232
00014847.jpg,720,480,,300,154,492,232
00014847.jpg,720,480,,69,41,114,65
00014847.jpg,720,480,,137,30,210,57
00014850.jpg,342,228,,270,54,338,86
00014850.jpg,342,228,,32,30,103,61
00014850.jpg,342,228,,293,103,340,141
00014851.jpg,720,480,,13,309,151,426
00014851.jpg,720,480,,101,196,157,224
00014852.jpg,720,480,,279,157,494,333
00014853.jpg,720,480,,521,120,714,236
00014853.jpg,720,480,,581,222,719,362
00014853.jpg,720,480,,205,3,286,29
00014853.jpg,720,480,,3,56,23,75
00014854.jpg,342,228,,243,58,333,96
00014854.jpg,342,228,,98,103,236,148
00014855.jpg,720,480,,268,69,316,84
00014855.jpg,720,480,,258,123,378,173
00014855.jpg,720,480,,103,126,170,153
00014856.jpg,342,228,,204,96,339,149
00014856.jpg,342,228,,246,57,334,94
00014857.jpg,720,480,,188,203,315,282
00014868.jpg,720,480,,312,282,508,470
00014869.jpg,342,228,,30,108,119,144
00014878.jpg,720,480,,332,200,562,369
00014878.jpg,720,480,,123,39,214,88
00014879.jpg,720,480,,442,87,513,145
00014879.jpg,720,480,,237,152,357,233
00014879.jpg,720,480,,16,411,276,480
00014880.jpg,720,480,,341,71,465,105
00014880.jpg,720,480,,155,43,200,61
00014880.jpg,720,480,,231,43,288,63
00014881.jpg,720,480,,447,92,516,138
00014881.jpg,720,480,,129,319,349,475
00014882.jpg,720,480,,5,80,100,131
00014882.jpg,720,480,,1,396,83,459
00014883.jpg,342,228,,43,117,157,185
00014885.jpg,720,480,,19,147,397,346
00014886.jpg,720,480,,604,127,643,157
00014886.jpg,720,480,,591,158,637,208
00014887.jpg,720,480,,365,277,494,426
00014887.jpg,720,480,,320,104,386,140
00014890.jpg,720,480,,13,169,81,210
00014890.jpg,720,480,,135,319,180,352
00014891.jpg,720,480,,191,231,394,357
00014892.jpg,720,480,,608,130,645,154
00014892.jpg,720,480,,94,350,341,477
00014892.jpg,720,480,,279,192,378,242
00014892.jpg,720,480,,600,172,651,211
00014892.jpg,720,480,,230,126,266,145
00014893.jpg,342,228,,98,47,145,65
00014893.jpg,342,228,,156,25,184,35
00014893.jpg,342,228,,120,80,191,124
00014893.jpg,342,228,,68,28,88,40
00014893.jpg,342,228,,43,32,61,42
00014893.jpg,342,228,,276,77,338,128
00014893.jpg,342,228,,4,36,24,53
00014894.jpg,720,480,,607,193,640,221
00014894.jpg,720,480,,143,249,292,339
00014896.jpg,720,480,,27,19,334,144
00014897.jpg,720,480,,134,335,260,456
00014897.jpg,720,480,,537,237,639,289
00014897.jpg,720,480,,379,195,480,232
00014897.jpg,720,480,,389,148,433,165
00014897.jpg,720,480,,486,216,578,266
00014908.jpg,720,480,,308,114,478,183
00014909.jpg,720,480,,48,149,234,250
00014909.jpg,720,480,,190,2,242,33
00014909.jpg,720,480,,623,85,720,170
00014918.jpg,342,228,,157,25,182,35
00014918.jpg,342,228,,175,63,241,101
00014918.jpg,342,228,,53,31,84,45
00014918.jpg,342,228,,100,11,132,21
00014920.jpg,720,480,,115,244,249,347
00014921.jpg,720,480,,322,202,428,306
00014922.jpg,720,480,,366,61,514,114
00014923.jpg,720,480,,127,127,264,195
00014923.jpg,720,480,,344,245,638,383
00014923.jpg,720,480,,356,168,571,247
00014923.jpg,720,480,,107,42,152,62
00014923.jpg,720,480,,257,386,668,480
00014923.jpg,720,480,,1,157,54,210
00014923.jpg,720,480,,477,152,638,226
00014923.jpg,720,480,,551,162,654,222
00014924.jpg,342,228,,155,30,194,52
00014924.jpg,342,228,,180,43,221,69
00014925.jpg,342,228,,4,89,103,144
00014926.jpg,342,228,,161,124,253,181
00014926.jpg,342,228,,199,81,243,102
00014926.jpg,342,228,,175,125,289,180
00014926.jpg,342,228,,8,71,47,87
00014927.jpg,720,480,,574,185,711,292
00014927.jpg,720,480,,295,375,657,474
00014930.jpg,720,480,,327,48,465,117
00014931.jpg,720,480,,166,324,379,467
00014931.jpg,720,480,,472,118,509,137
00014932.jpg,720,480,,115,244,249,347
00014934.jpg,720,480,,390,34,438,58
00014934.jpg,720,480,,406,315,467,366
00014934.jpg,720,480,,642,262,707,322
00014934.jpg,720,480,,117,22,162,44
00014934.jpg,720,480,,225,84,323,132
00014934.jpg,720,480,,529,164,588,199
00014935.jpg,720,480,,191,2,243,33
00014935.jpg,720,480,,528,191,720,300
00014936.jpg,342,228,,112,77,178,106
00014936.jpg,342,228,,102,79,137,98
00014940.jpg,720,480,,318,232,604,341
00014941.jpg,342,228,,63,78,220,144
00014941.jpg,342,228,,30,50,53,64
00014941.jpg,342,228,,30,54,71,76
00014942.jpg,720,480,,267,170,452,301
00014943.jpg,720,480,,604,128,643,158
00014943.jpg,720,480,,590,159,636,209
00014944.jpg,342,228,,76,72,112,94
00014945.jpg,720,480,,329,191,462,295
00014946.jpg,720,480,,372,319,573,466
00014947.jpg,342,228,,145,53,225,87
00014947.jpg,342,228,,266,38,337,73
00014950.jpg,342,228,,6,52,21,63
00014950.jpg,342,228,,246,28,280,41
00014950.jpg,342,228,,84,23,119,34
00014951.jpg,720,480,,388,17,424,36
00014951.jpg,720,480,,404,73,454,101
00014951.jpg,720,480,,375,61,406,76
00014951.jpg,720,480,,469,4,556,28
00014951.jpg,720,480,,443,3,511,28
00014952.jpg,342,228,,95,44,141,61
00014952.jpg,342,228,,147,65,218,99
00014952.jpg,342,228,,30,46,55,61
00014953.jpg,720,480,,364,195,593,332
00014953.jpg,720,480,,125,41,213,87
00014955.jpg,720,480,,52,160,87,184
00014955.jpg,720,480,,142,162,367,246
00014955.jpg,720,480,,137,318,180,354
00014955.jpg,720,480,,524,70,571,93
00014956.jpg,720,480,,441,100,487,125
00014956.jpg,720,480,,202,199,267,226
00014956.jpg,720,480,,39,225,102,261
00014956.jpg,720,480,,494,107,556,138
00014956.jpg,720,480,,141,129,198,155
00014957.jpg,342,228,,93,52,198,84
00014957.jpg,342,228,,6,99,96,147
00014968.jpg,720,480,,596,166,652,195
00014968.jpg,720,480,,504,215,586,262
00014968.jpg,720,480,,485,148,536,173
00014968.jpg,720,480,,164,337,282,455
00014968.jpg,720,480,,434,210,504,248
00014968.jpg,720,480,,373,191,452,227
00014968.jpg,720,480,,553,242,637,296
00014968.jpg,720,480,,418,150,461,171
00014968.jpg,720,480,,563,157,629,187
00014968.jpg,720,480,,587,239,657,288
00014968.jpg,720,480,,379,196,462,234
00014969.jpg,342,228,,58,35,80,47
00014969.jpg,342,228,,156,26,185,37
00014978.jpg,720,480,,312,87,355,104
00014978.jpg,720,480,,210,73,238,90
00014979.jpg,720,480,,605,121,645,151
00014979.jpg,720,480,,598,169,653,211
00014979.jpg,720,480,,397,104,438,122
00014979.jpg,720,480,,691,143,715,173
00014979.jpg,720,480,,228,126,269,145
00014979.jpg,720,480,,130,209,220,254
00014980.jpg,720,480,,21,18,313,140
00014981.jpg,720,480,,271,141,449,257
00014981.jpg,720,480,,31,51,85,79
00014982.jpg,342,228,,157,24,184,35
00014982.jpg,342,228,,25,39,38,47
00014982.jpg,342,228,,102,12,130,21
00014982.jpg,342,228,,89,11,111,20
00014984.jpg,720,480,,173,198,433,378
00014984.jpg,720,480,,156,196,431,356
00014985.jpg,720,480,,390,140,432,164
00014985.jpg,720,480,,276,124,317,143
00014985.jpg,720,480,,225,148,264,176
00014985.jpg,720,480,,277,185,495,361
00014986.jpg,720,480,,609,130,646,154
00014986.jpg,720,480,,103,302,341,468
00014986.jpg,720,480,,344,113,387,134
00014986.jpg,720,480,,599,170,652,211
00014986.jpg,720,480,,534,110,565,128
00014987.jpg,342,228,,39,135,147,180
00014990.jpg,720,480,,437,29,503,58
00014991.jpg,720,480,,538,138,712,228
00014992.jpg,342,228,,207,26,233,37
00014992.jpg,342,228,,120,20,143,29
00014992.jpg,342,228,,83,21,115,33
00014992.jpg,342,228,,69,24,102,36
00014993.jpg,720,480,,264,225,413,311
00014995.jpg,720,480,,539,157,719,256
00014995.jpg,720,480,,70,61,110,85
00014995.jpg,720,480,,182,61,259,96
00014995.jpg,720,480,,116,17,145,36
00014995.jpg,720,480,,275,12,576,124
00014996.jpg,720,480,,200,322,336,429
00014997.jpg,720,480,,179,196,404,321
00014997.jpg,720,480,,32,111,158,173
